method,curve_id,curve_family,x,y,x_label,y_label,source,status,notes
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.36709882244,0.2046450429,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.432006281972,0.1986205916,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.508390156152,0.191822856,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.59827961226,0.1842054135,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.704062598605,0.1757370097,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.828549281301,0.1664079526,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,0.975046697416,0.1562370422,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,1.147446607702,0.1452784176,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,1.350328882725,0.1336274068,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,1.589083168909,0.1214241911,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,1.870052066585,0.1088539498,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
agarwal_gardner,ag_bdf_b_0_3,radial_bdf,2.200699623633,0.0961422446,tDA,qD,Agarwal-Gardner SPE-49222 1998 Eq.3,validated,BDF Arps b=0.3 re/rw_ref=100
